_id,subject.name,subject.value,results.concat_with_reduce().performance,results.concat_with_reduce().rme,results.concat_with_join().performance,results.concat_with_join().rme,results.concat_with_toString().performance,results.concat_with_toString().rme,results.concat_with_for_loop_and_+_operator.performance,results.concat_with_for_loop_and_+_operator.rme,results.concat_with_for_and_concat_function.performance,results.concat_with_for_and_concat_function.rme,results.concat_recursive_with_+_operator.performance,results.concat_recursive_with_+_operator.rme,results.concat_tail_recursive_with_+_operator.performance,results.concat_tail_recursive_with_+_operator.rme,results.concat_recursive_with_concat_function.performance,results.concat_recursive_with_concat_function.rme
6011684b289a2093690901e9,array_size,546,338021.0474065802,1.0556577199507367,135108.05246073302,11.3718971435662,29480.300774432053,2.9082261462935843,336289.2589415971,1.2968397621577448,336290.50849351677,10.16936034656287,138990.42756353808,0.28893950888418146,138733.74580708487,0.4715539696788047,137176.60623695015,0.9558033667756104
6011684b289a2093690901ee,array_size,902,202642.68669757698,1.383705399223254,86549.45727745532,0.7193960971171878,17546.42480728909,6.950513427555191,209485.12722962935,1.6037494004685782,218833.09038004195,0.9724925086689012,78426.22046044953,0.4826873511414486,79749.73215532477,0.44566559318756865,79717.04483876907,1.8065142973894388
6011684b289a2093690901f2,array_size,94,1742668.0996508542,2.7743152402682725,758616.0878768424,0.4258809941417829,166782.97922078354,0.7195631319253153,1787109.7048770771,1.856795588476835,1760176.893385796,2.0029283464093335,838195.7019990197,1.0570831049845595,837942.597645331,1.048627145808553,842333.5032859162,1.1797848740841004
6011684b289a2093690901f0,array_size,678,270661.4456195824,1.396965773912313,112912.97196459988,2.2492124857675098,22414.34575819469,13.669769006227064,270073.5422243942,2.090593951138601,275037.5217503703,1.1598652438202217,106096.25072446646,0.5808474976440148,110246.93538880184,0.3592962834498766,107479.32110426213,0.41921811553912697
6011684b289a2093690901ec,array_size,880,208139.38228199322,1.162304845492098,88209.16006225003,1.4867754032798564,18828.39308395452,0.4289846904325833,206827.68068373564,2.9576298752284114,207996.679420277,0.9794740572083652,81788.4475514051,0.49597293867783354,80544.8912000192,0.2895062271007767,79305.49131892061,1.7659508883813722
6011684b289a2093690901e8,array_size,908,202591.10689319143,0.9040900534186053,85760.38583490626,0.5874708372175249,17574.197705957078,4.134430371247926,200511.9126318252,4.296477643465094,202648.35771527377,1.0724086065635863,80051.93226827757,0.5829160955811625,79184.69352992364,0.3130485832365767,78596.28525333368,2.257937478195616
6011684b289a2093690901ea,array_size,526,348235.65566609084,1.0574358824915109,133415.52828334537,23.393475516466907,31116.74799643469,1.141363587710455,345532.24288099085,1.8692626167139181,311783.0275707546,23.046954861430997,140518.29219403068,0.3946464199270922,140721.94552291156,0.2894878236206158,140652.9279067226,0.9399141787975761
6011684b289a2093690901ed,array_size,1016,180710.36731582982,0.9462818004611295,76940.13367923147,0.48996632512600147,16088.945053882137,2.3191756286958682,180151.1894755789,1.134099554271133,175446.5124986394,3.2530602715485286,65620.59439060398,0.8898662838456476,64722.56425200058,0.3681240132226418,69629.63577541275,1.2696391819111112
6011684b289a2093690901ef,array_size,122,1341633.96291156,4.594908566339328,595077.4055121933,0.28368236679836945,124548.06325446292,14.5960143869839,1400404.7838438319,2.2971416532135454,1452929.4588650404,1.161860307214468,620311.3956758898,3.0117273214076707,606101.1171679895,1.1426734272779553,628304.2799206037,8.088662256518479
6011684b289a2093690901f4,array_size,944,197409.57340315578,0.8597478267459935,79313.86377078557,1.232290417058919,17384.30443939881,1.4139544367010985,189797.04773718506,15.277387937919485,209623.6336117125,0.4694262248316597,74472.19628779586,0.5122714328874349,75889.11775077862,0.8485688609737206,76130.71980983474,0.9995489298046891
6011684b289a2093690901f1,array_size,434,403881.3566685105,3.3302416749914,173789.3233655484,5.055417736202072,37302.08299083086,1.4232821989297566,421592.7194872913,3.0154720745624113,405258.3910292511,1.87669483055218,164847.2649174178,0.37611633304199843,162253.71510501197,0.8034796599251395,176426.20559092498,0.6546865360352
6011684b289a2093690901f7,array_size,594,307753.7616046355,0.7863925800233752,129765.29080401915,1.6527944794046117,27697.06187862176,1.3167989120178831,299071.8964078858,3.07757108965331,316580.01421638246,4.986382780467165,119973.13993677887,1.2320725646354107,123519.71791026469,0.20024186027517224,123281.19617737389,0.8568966342629469
6011684b289a2093690901f3,array_size,512,361378.58284429973,1.0463712537711347,137420.48239318593,21.551639723368464,31838.89465834413,1.7918961404135962,349281.6158096079,8.592857076609812,372472.9432313718,7.394321363666903,137490.97426140972,2.3631958800689605,136450.66938172773,0.28010841453037816,145339.41840497183,0.9580985545839474
6011684b289a2093690901f6,array_size,980,187342.56813022762,0.8569909115842423,79996.45516639441,0.1678108832303834,16859.181068629234,0.5159331739295553,187184.81048010796,4.302552767691542,185554.49323267204,1.6612652317670915,70051.56266595493,0.6655868329674941,69636.91622965169,0.3504379110882783,71519.16073389261,0.9879356591735438
6011684b289a2093690901f5,array_size,670,272916.936847913,0.9355781698402734,115323.27916350136,0.29335576901104177,24199.470308238164,4.918111896226111,246790.22067184906,16.152498034129064,268874.16177405865,3.1411731530439155,107471.0170287062,2.3337068049992302,110408.57856804393,0.27225296646678715,107711.72175669219,0.20033344547385504
6011684b289a2093690901f9,array_size,320,545934.1709889122,1.7114034593559813,238679.59594936686,0.7322049164740454,50847.91426400635,1.3484775063462568,552917.9546590764,9.142757017721426,551292.8907930908,1.4139500786764911,227386.57423368777,0.7991511085107255,229621.45326811654,0.3360488415473675,245002.7479643611,0.5423802074656014
6011684b289a2093690901fa,array_size,666,276225.0804781594,1.0760974599722442,116845.11421208108,0.8365788148660744,24422.81559832819,2.721445389996793,274425.4081244747,1.734422088941885,277114.2544987821,2.483853102421829,103836.08782458403,1.0974292108870107,105585.86195309421,0.28507644741762717,108504.25574780363,1.3846323469642434
6011684b289a2093690901f8,array_size,140,1212464.78597716,1.1281324148987582,513389.772971448,2.4962096783271237,115159.62951988021,0.47592243676347035,1216875.5031347696,1.637751025439348,1221048.237091126,1.1165803629426692,546266.0421606924,1.1425648091584562,539561.6451668893,0.8307085292476803,574553.2819518636,1.3909561761617
6011684b289a2093690901fc,array_size,316,523347.4247572749,17.826165957155197,238883.99403753184,1.0972094447400838,51893.03773633533,0.2982588522421092,563258.6072231542,0.5364357289015454,544587.3007028303,3.7207424332164285,245211.43551052545,1.2584443632557563,240719.74086815797,0.9818116359320052,247015.79980803587,0.9621964650235312
6011684b289a2093690901fb,array_size,198,876399.0884124927,5.029451978857727,373537.0953783817,2.805125974196852,79121.58551314598,10.984950072212035,892326.7322501263,6.121725552678173,947326.330508394,1.3301624544204642,388973.8497985432,3.327571106326531,402548.3607739775,1.929378583331828,415226.1062466986,0.6522470720428777
6011685f289a209369090208,array_size,188,904528.3573851755,6.713149275979193,393392.9435300084,1.9879751195138677,85717.06807450026,1.9700603296740262,961897.6061885862,4.8232731042514425,916610.7736860474,1.788385977463168,408454.20727482653,1.4129375226836378,402189.2817604439,0.34130301480358144,433576.0788156845,2.2494382629265224
6011685f289a209369090211,array_size,916,201036.11373348572,0.9870351626750231,85590.7733535326,0.22471027531251656,15844.106526549216,18.593678869410063,200044.80154774257,3.080512684060003,199556.6089032316,1.5681992232359374,79448.13110186328,0.7075372466665641,80582.3994271338,0.6143459259596336,78638.45785097008,0.42698689011032465
6011685f289a20936909020f,array_size,540,336627.38558145944,1.0526105140079516,135330.0458408947,12.215118179955452,29730.286144983012,5.1319452651804465,341574.48355961265,3.20544720379917,355667.0574353274,3.132267220045088,134137.09078319653,0.7152755103951238,137454.52001620742,0.2834458141707752,137408.84704597612,0.46825150145294236
6011685f289a209369090216,array_size,332,531611.1820069469,0.946772717998246,203499.27970594537,32.28568561862226,36429.00419953565,65.25690784340708,544777.3834105439,2.266425013801508,529903.5610344877,1.9411731419210196,232613.77352781326,0.48104389488817184,233529.30842848853,0.8151124441839824,232255.58984107024,0.44783819200223796
6011685f289a20936909020b,array_size,222,781278.964218293,0.8726140712276178,337956.7798210995,0.6777141975432975,73991.43417051416,0.27769485057581245,795010.181268772,1.1300910993746816,773698.5305771624,2.7290089206113324,341324.28575213393,1.6600237532097672,344752.0526135318,0.5040748210317133,363011.2845425308,1.5967731650722528
6011685f289a209369090213,array_size,250,707549.662511348,3.1288618929233443,301163.1705132571,0.4054768167484223,63855.79631168782,5.991153310571114,713740.1256454516,5.434465293044645,751970.4050162337,0.635528458248608,317889.64552869403,0.5197879004397041,318831.59015312407,2.0274004348004904,326277.4831474001,0.2632122368225988
6011685f289a209369090210,array_size,446,394946.94381617306,2.927283255312672,170924.32560840377,2.569298124963771,36064.09263361366,1.870039464543936,400205.2862726489,1.2606503604486174,405972.7156578432,1.5266203479024885,158740.02897827432,0.4798878811632902,157586.98795032254,0.5076246567707094,170319.06755504888,1.704277455311366
6011685f289a209369090215,array_size,422,425538.27033444954,0.8345687524978253,181464.87786298868,1.5173714626296313,38856.8527764512,1.3351120486265828,428717.6471662016,4.024827752573912,446181.819994996,0.8777174672816569,177991.67252616532,0.505239493064076,181597.15133037374,0.5512140949976159,182695.36085530272,0.9621009995557558
6011685f289a209369090212,array_size,644,283590.1442406313,1.5822910856089556,120143.51852535983,0.58413817309228,25330.32803685556,1.372275842473166,283217.01463019435,2.0096736103981323,278905.9091439836,3.059559119075967,114981.44881160962,0.7009402149525551,115194.44411329838,0.3837319518773119,112222.89029086614,0.9221034113494009
6011685f289a209369090214,array_size,392,470838.38873362384,1.6640912915142403,193430.903375156,1.3032402570987414,41973.71171183562,0.9423455209232242,456327.16365364223,0.9877313402081364,461601.592381926,3.552669029934219,192740.91239597485,0.5321390823442053,189739.7896854626,0.9137791270136573,192045.5864926707,0.6921618486112612
6011685f289a209369090217,array_size,966,192136.39912003872,5.119572575135367,80777.86257833429,0.20990134077777722,16972.762631601556,1.223588376206059,198578.50635439757,5.622167710622698,188842.63781455284,0.9813177157409999,74631.07037815508,0.6689576217336245,72706.72211864943,1.1653748282455576,73802.05004779635,0.8620713913369468
6011685f289a20936909021b,array_size,1014,181316.12250926017,0.8838270731106009,76997.57565985559,0.5834400664324826,16305.304954710618,0.505362830174506,181131.56144014958,1.4868945494917054,178596.67438393796,1.3592080654395535,70623.49031329218,0.43282340316229684,69286.62463063026,0.5053330240083993,69425.4362588557,0.6992417433846975
6011685f289a20936909021a,array_size,102,1585107.0282543611,7.302535955671365,707880.2418416465,0.17801941293023196,152724.95979092122,3.9144208440074615,1659079.5901058724,4.686851674893312,1651955.445304954,0.9523628420642292,721897.5805637771,15.155007261980133,784088.5811167465,0.3489145282851871,781120.419018949,0.6843990284842599
6011685f289a209369090218,array_size,898,211218.75495452248,2.0904468122315665,85957.97458312665,0.8164916041997231,18244.532358428252,2.2898642299713865,219867.9377337856,3.7297020227975026,225691.89226785174,0.8607064640943015,79896.75701068547,0.7162961316239883,80553.28142923393,0.12641020097942737,81408.12962559823,0.48147491202246984
6011685f289a209369090219,array_size,674,275569.23124927306,6.075805402706792,114928.65853247218,0.435966571114578,24147.022298100404,2.448768270841906,273374.5536008389,1.689639064404027,287239.83922657307,1.684911022358272,106467.25098646467,1.5753994671271045,107896.65140968835,0.6041660450688816,108134.29062902072,0.329361861803373
6011685f289a20936909021c,array_size,622,298267.3782654934,1.2920867339940956,123988.47128670463,1.617212524115351,26423.668038860615,1.3550301199184247,294902.30237937294,4.893412919977551,292128.7627125772,1.5607699565120214,105385.67155675565,2.5837931084817054,111593.35826979204,0.3162775812431862,117098.77701673501,0.2951303270828013
60116872289a209369090230,array_size,184,911426.7076651875,4.968808776322831,391087.13795648783,7.483726413297068,88071.48781181405,1.2917026586342777,965376.3411357455,4.888104512392402,943323.8643458516,1.0149426337068892,439529.95201657416,0.6847612586634043,434386.3268988813,1.0387712599857153,442413.0882074546,1.3627796654172222
60116872289a209369090231,array_size,456,393898.66939292976,1.20877091667572,168805.237850172,1.0497428679098129,35951.94113569369,0.9201203125020692,395219.60252562346,0.9290048917744563,396746.56876340276,2.750374832741386,161405.100524399,7.702681047914045,165544.16620233742,0.3476208937466227,168289.00449801778,0.9075869201650063
60116872289a209369090232,array_size,912,206844.65765375152,3.155252847605895,84988.05717756675,1.6037046962322936,18031.901750100278,1.0806332729798913,220315.81545809255,0.49689687475748445,199961.37097917494,6.2447633735765,75289.57983621644,1.0349911736866955,71115.84838861998,4.758509241089155,80080.3455015917,0.28176363594634785
60116872289a209369090234,array_size,746,247252.0395383728,0.7691482617791124,100785.9861664098,7.086576430245907,21957.635504717502,0.8611611423735711,248282.8620118803,0.79470535575887,262235.3602911623,1.5358899146585294,99157.84220654704,0.6991854755594117,96055.62811176816,1.3893689352215752,97077.83380000101,0.2921033622639556
60116872289a209369090233,array_size,752,243602.91280790712,0.9462509841290409,101217.58814346071,4.1934622448306005,21642.3321746242,1.9958508210138746,249354.0829631085,2.300158912462111,240558.47402318293,0.9476902656869765,94721.31055699353,0.2890210459066364,92983.12641878113,1.4628103268929824,96338.98008664488,0.37682283670920547
60116872289a209369090239,array_size,538,342015.14241719106,1.0477695379240144,139263.5472563414,6.292332936230088,30460.200578291646,0.8039918717361036,343682.76703206165,0.472583827931004,333813.44635940116,4.444838180517925,138415.0228095119,0.48798742316773536,137778.59620512705,0.9165368880643131,139522.05203787828,0.6800371625996229
60116872289a209369090235,array_size,116,1419372.1562684132,3.921931044287369,623127.9041671045,0.24107500853084224,138028.65434940212,0.39098602677480065,1500135.6112276353,2.311171948262091,1462189.3881039422,1.066970002677637,688070.6385029048,0.7580820485420097,683129.4219236195,1.5083722830258062,696714.5598475233,0.8038955943989117
60116872289a209369090240,array_size,98,1642615.2639905633,5.873948428218916,733438.2915089104,0.6154650709605138,162103.86135900381,0.5740146623083064,1796144.4828913212,3.8546695104911417,1681052.3436334585,1.5260095818513988,771683.0435982957,0.668271239905557,766785.2358475573,0.9728937971360538,813085.1292922302,1.6350648689977678
60116872289a209369090236,array_size,232,753191.2887428863,6.5376752565449125,321308.10095495905,1.4330001689126126,70350.17302528885,0.8634574466495616,753959.9702155541,2.662355496174593,750307.6884259102,1.5549397184223375,350977.9619846204,0.7067225381654102,350033.17996010283,0.3339772991493296,351553.1817802084,2.06028171308431
60116872289a20936909023b,array_size,584,316579.9154980046,1.336595243048293,133286.2588116955,0.3332435623660929,27890.481399065637,1.417104670101918,317629.6390980158,0.8364234774951238,301947.6666757859,5.7012106621021035,128795.43214786035,0.21438119307525166,125775.86213665693,0.3242662432634839,127181.85314773807,0.618932428001512
60116872289a20936909023c,array_size,580,319836.0598943467,0.8938487956806546,133390.0601860409,0.46786416520197777,28355.160900949137,1.2499667029697212,315632.1326520036,1.5235041238983993,336733.02398081165,0.809529502729774,128162.577423527,0.5849932654882775,128949.58875920645,0.38391238048043813,128548.57144498354,0.36692034557156605
60116872289a20936909023d,array_size,952,193998.8664255626,0.8793989490988456,81912.26891394418,0.8776581191579138,17174.070847050567,1.0129563425593295,195414.88583040953,0.5188355081756013,192541.9732497988,1.9333782789084968,75927.08540686061,0.5244486102072466,76365.94744949372,0.8895576645532168,74928.70008158208,0.3007191136228199
60116872289a209369090237,array_size,588,314822.88907749753,1.0126130945880873,132282.86044934118,0.6271572978602379,27714.50637705989,1.4027582593576506,311612.95331309154,2.618413103777268,297409.6264065986,6.428083566304397,128260.6259235913,0.5023323153426936,128803.15038139629,0.3509578452701272,125139.86963641118,0.2905911109971516
60116872289a20936909023e,array_size,600,316407.4614196738,1.9390717141214573,129108.74377497131,0.48627229900591584,27325.91326117746,0.8083191843963073,303687.0798261354,2.871035617281145,301770.99792976317,1.792189619110682,123855.1179776977,0.5373830453642348,122098.70980009797,0.30664695436960887,122036.40914568654,2.0656837925796054
60116872289a20936909023a,array_size,610,311317.74124402774,3.725250458175781,126680.55211187269,0.6117499501222649,26801.433317988944,1.029053718923991,298169.2817988104,0.8579416669115058,314970.3205005965,1.840034408260474,120227.71919437428,0.3695808271730805,121063.38680226081,0.2768144765182854,120774.6536439996,0.3036275289844065
60116872289a209369090238,array_size,860,207164.68742560147,4.057611716678726,90780.86791208391,0.14913687635315964,19154.60678972634,2.4993921493256055,208396.02678565928,6.461214775919736,213207.79874480984,1.0455922262968511,81574.85338735125,0.7571857907815835,82749.20910287167,0.4009804000380169,82996.15689946551,0.760544737681393
60116872289a20936909023f,array_size,466,385748.05549981905,0.8952712264472875,157924.75967431045,12.611323919900673,35198.9597256127,1.5373364549723803,401094.7050905721,2.8127220476966786,381305.67726709327,1.0618637826644775,136183.66384027587,16.84519453885661,153031.87212838154,0.5625689667868112,162967.63140131635,0.24286083414634305
60116872289a209369090241,array_size,676,270045.161428559,1.2832418393276952,113913.58343857087,2.4309296509559175,23858.04890790388,4.1983689971765425,269852.6270100723,2.0345374668589837,274396.4076666649,0.6249552926513625,101647.45530870713,1.1645979171389753,106512.05227329755,0.472288384326588,106806.18841228538,0.21710882769973008
60116872289a209369090242,array_size,544,333827.6423732661,1.2745792466750152,138678.81029302505,4.756536705916762,28697.413245463045,13.31509280893929,340872.06918578997,5.0375646327333925,335182.63515558,16.81931812914847,133939.22535332112,0.4819417671505418,136110.47238008337,0.3313050383811277,137435.92579939248,0.3824881214229251
60116884289a209369090257,array_size,990,189000.6635105685,0.7600213890781369,78325.50894151494,1.8739209458712178,16687.247969650714,0.9970932171195617,194164.72335037473,4.568417853129764,183812.1228034614,1.6815679675382242,73635.49664713911,0.35012954503422494,72044.67304639191,0.694348532513864,72860.21940611795,1.7407324637028436
60116884289a209369090250,array_size,166,1018435.4299171823,4.977919977205719,439922.1005886062,1.1005218352367239,97175.2033923777,0.6927222260665721,1054619.2843336894,2.9341720773084545,1036089.1047132323,1.9297450586993714,450941.55374514684,0.9051107700648294,441665.31297824264,1.0969232388196686,441533.6683515398,8.52463023612142
60116884289a209369090254,array_size,640,287114.81759628624,1.0922307466264074,120904.71995380783,0.8994796673876728,23525.759759333152,23.028709255855713,284671.52365749184,2.022036270333736,279192.90351749235,3.0361505525185857,114253.7370363087,0.5378330945303507,111426.16642684008,1.30868732154383,112543.14159999069,1.4912579780922859
60116884289a209369090256,array_size,806,221823.36263594063,2.3509524318715096,96158.09751235716,1.3023393563677683,20149.508739443725,2.930541284250758,227151.62685148662,1.2410782152224247,226773.00619014265,1.1781118098464023,88135.78493873401,0.33748145708780586,87290.79887863324,0.791274785440319,89955.88205673147,0.3943631900447729
60116884289a209369090253,array_size,844,215857.11274993917,1.5470155864936683,92207.75230926431,0.4843622813306235,17373.506251279647,17.969543238439663,219251.09228220355,1.1534126469247463,217058.97435459908,1.540740082181531,86678.54431070093,0.6088809804920158,85133.14420288787,0.29278886808871807,85855.6187772597,0.9120873110169183
60116884289a209369090252,array_size,996,187840.3102192037,1.1702937336781618,78423.92588103568,0.4663964670679742,16457.068906325967,1.1858137077888546,190705.69836137875,2.5468568262889497,183419.90785122733,1.3752614172806692,68955.18431658663,15.53537294945449,71890.49868924913,1.3571222045538298,73708.356415363,0.736315829871554
60116884289a209369090259,array_size,616,299796.2542647915,1.0078964953441498,124439.51016709575,1.565139469497381,26630.31317974725,1.2537598462325248,316806.2325860419,3.8840121134181635,295264.93882247404,1.3374149650128484,118148.12237281688,0.3094943767451187,116705.89894516389,0.37737689180391804,119265.1793169617,0.9399547484791345
60116884289a209369090251,array_size,218,789249.9712276829,1.6433620277325762,331600.71739262115,9.183859022260878,73947.71849101843,1.386831268178609,803414.9527133665,1.7465034934615744,796354.5912054973,2.179956870324028,367623.27673856716,0.6692343642933237,362635.8501219359,0.5053782931953349,373622.0811551595,2.034540538492002
60116884289a20936909025b,array_size,194,878516.6813445046,6.945614617928181,379497.00371903396,4.00901003296892,84056.33597181861,0.9721285167910994,943353.8951723975,3.278812559432471,890702.6203208179,1.7491387168557682,415601.8315706194,0.46834081059114585,412800.6891361295,1.5375222529985029,415725.6092669583,1.0579036822794998
60116884289a209369090255,array_size,938,193664.26123685492,1.7962084374279759,83229.46517486883,0.4046509923155736,17354.18858099295,1.8029383199607123,198902.3927307917,4.617831438492019,192730.64984029127,0.8596851031081592,76604.71425805369,0.4288965464690024,75151.0659080658,0.2893727943183293,76086.72718473629,0.47286283201577844
60116884289a20936909025c,array_size,178,974649.6658228341,2.9204777771193804,399802.9941586402,5.7880067325354965,89495.67636700485,3.29637552324105,1018263.9302820427,5.300057388612205,977271.3237625341,0.9232572646983881,450967.3127033143,0.9142285052524405,451968.3605346411,0.812147514593166,405504.8103322579,17.4488290180542
60116884289a20936909025a,array_size,62,2499951.1571192956,0.9661038588426245,1165699.9591615598,0.22305775006033626,240201.2325772567,4.224249200970047,2530096.074260323,0.939846751298368,2348515.24607285,13.546402612323869,1233145.6396732912,1.3658940091882805,1255419.8083818539,0.36905909308359386,1238612.3524060862,0.882454608460405
60116884289a209369090258,array_size,372,478029.84147334675,1.0452154275961891,200698.91737321162,5.7297797993070105,43310.71700227193,1.8590883823392805,507060.493074543,1.9767149085729672,476995.4363759104,0.9420700604026668,207739.53019311806,0.8958252869600589,207211.78848057278,0.2622594969899177,208572.87487274516,1.0803048869966716
60116894289a209369090270,array_size,190,900070.6953205272,1.0739942702727032,357999.83084567374,23.401615947054314,84736.79602411932,2.3228865217223924,923360.4917478716,9.219803109441594,871500.8002467379,7.4948551118791435,415894.35265329876,0.7673473743671492,422272.7677244416,0.5683097661116071,426580.5249469908,0.7845598343760615
60116894289a209369090275,array_size,370,474363.0715375711,2.3061376522345913,202387.8084012881,2.880768266940964,43550.776868010675,2.5565672980243916,477975.662504111,1.331190247701636,498774.1248722985,1.2216734262683826,210627.01010851393,0.4994209303525368,205877.40843970497,1.9999702837823092,207470.3249501104,0.8013537454045901
60116894289a20936909026f,array_size,100,1594564.61942848,3.4936053603949864,720891.9428764308,0.317767064259334,158906.81370827154,0.5570932731013234,1653699.9533182017,1.2703160891155272,1757592.754647724,1.4687451044598172,727114.308161805,16.369928491416353,801626.8916762547,0.5741283069486892,796688.498184396,0.2723094829502955
60116894289a209369090272,array_size,590,311177.18015354587,0.871961637728587,129071.86092775069,1.1594357037181182,27483.03650356431,2.1194255987241397,332549.7507299782,1.3795794567210646,303447.3191037466,2.087477298057246,124644.23702182583,0.22517156654662676,123691.37621254768,1.1358449331324139,124912.80086352723,0.24525547485846344
60116894289a209369090274,array_size,388,463174.49890547653,0.6686617989584135,186196.15832549357,14.11094382542612,41909.84213941149,2.1441229216511744,468068.7502764985,10.547361809715026,456947.06828827737,0.8793106147938848,193957.31031006292,0.4503922877433257,192438.09010637898,0.4279365143867083,200725.83462870822,0.2374764609647325
60116894289a209369090273,array_size,58,2654515.558081294,0.8721247259242398,1216090.3558606717,0.3567869086795356,261209.23755244596,2.790618929775536,2683164.614592175,0.9696599079251553,2566474.4349711114,4.543665468531445,1304750.835442528,1.3823181511370148,1317514.0181166066,0.6811097219664026,1306549.9350754737,1.2460300673166802
60116894289a209369090278,array_size,330,548041.2153399141,1.872923055176719,231376.08811140296,0.21459348208068543,47107.03757460285,8.701408623029156,542998.7265928205,6.316035855641928,533810.210636639,1.0083840591696336,237395.9728727388,0.7714702186837064,235741.17914996386,0.30547776191573994,239987.09912294502,0.6796632242824001
60116894289a209369090276,array_size,776,235639.9050818451,2.471538551672908,100542.91672518324,0.3854140076910426,20965.165134447092,2.4588989496387206,235415.09841351773,1.290148908579026,232959.3212315023,6.160194996617903,92450.80066724101,0.4984566414975965,92937.11932317445,1.1707569697922322,94337.78356734365,0.3017441385915852
60116894289a20936909027a,array_size,774,248304.3564890961,0.6682180365520404,100252.51979472658,0.4394094254515811,20530.044324788458,5.810170924154371,238615.60766412067,1.3867239753180371,244803.45658724674,2.069368566273797,88068.97369704796,1.5714415576099385,89269.49373539344,0.6364360924147615,94650.33200772479,0.2949957671913741
60116894289a209369090271,array_size,978,187175.64365939336,0.9470522651203501,80217.08424721244,0.26536088939459773,16775.767527846776,1.0702698074546604,186788.3082755331,1.993336641874734,188657.24129197188,1.566704064100484,73195.74778827737,1.1839199919004513,71596.53621855626,1.808805145307369,74862.32749463365,0.47005730493805475
60116894289a20936909027e,array_size,946,193617.42388725193,0.951271727666933,82402.28042761864,0.9922814474897359,17329.963129795993,1.4298200927526512,192093.16200997026,2.157811919151678,202453.17153433882,0.8709023212041148,71917.03222824718,8.307328605702835,76169.5380213431,1.3190350834392344,76163.62833528871,1.186520524686844
60116894289a209369090279,array_size,216,782558.3398754222,14.819957799454672,343286.39773625176,2.8546824592114417,73931.4367193352,1.8878519817736954,804720.9151687615,3.0825367231256555,809791.1874410899,1.0751854044232334,380617.9701187488,0.9227224727521353,378559.1720402894,0.297720118411441,387003.7500878566,0.6147571958420177
60116894289a209369090280,array_size,34,4125377.176202553,3.295777003448761,2007334.0773022198,0.5759758206889534,419859.12064567,0.6366371965976451,4304954.028469587,2.2209064163718915,4235598.573970172,2.0407495169532384,2020207.9224470544,8.624903987194093,2154502.508684717,0.7519502077368455,2091364.2084803574,1.9410133555168594
60116894289a20936909027b,array_size,498,367617.6919410564,1.2867438015377601,152765.6073202865,4.760499958467354,32683.26429509081,1.7802916643604818,360926.5768626187,2.149526767415378,376208.3518712783,3.9600743784132497,150021.3269256691,0.37601838717857083,148922.76375807115,0.4116474496927263,150872.4556946069,0.4685307622488486
60116894289a20936909027d,array_size,120,1409420.734577003,2.322228952868517,603833.0927194209,0.39586375627593984,133194.7125349534,1.5489887098376514,1441663.1716533273,2.24941382392927,1410003.5536888423,1.0183488018098021,669265.9786970557,0.7553607957716626,666169.6038844688,0.5177559961545107,672658.2687225626,0.7752113124852386
60116894289a209369090277,array_size,500,369043.8308270582,1.116922536227828,153270.07285240415,1.1763819815315137,32545.066112701184,1.0965309059817527,366572.10088034277,0.4079338786348183,339127.6133656999,11.395294051378215,141108.54814158258,0.26027387359323345,139477.98293496552,0.24197241491946495,152788.05359204457,0.7385590899077253
60116894289a20936909027f,array_size,402,444259.84429645166,0.9383052718717919,184852.593006475,6.231175632280758,40422.506128891124,1.8191226706544157,443083.0939906957,1.088468169897948,440426.101624524,2.053817432785474,192011.72189562026,0.33466475623952685,188782.71638249097,0.7313590738566111,192394.79007799167,0.3876866777700795
60116894289a20936909027c,array_size,528,349944.5038650598,1.2428339162190585,141433.37811732318,6.3579719119465805,30846.2165172657,2.02477859093197,348226.5939740852,0.3888230721879186,333211.7302225372,10.415894009146806,143025.75333007367,1.0692200709552042,142584.90818793184,0.3648744210416652,143837.43482778582,0.9759978112929625
601168a2289a20936909029e,array_size,376,472375.2440417487,1.4093468647469483,194642.81938696525,4.957734352507458,43668.80914338902,0.6801118000757752,472044.7427251901,1.1351825160276574,502391.34105445823,1.3311104733264496,207039.4802776206,2.1760822861585565,203939.69659391113,1.3655852188422513,207270.85333847592,0.7569845227032506
601168a2289a2093690902a6,array_size,464,387977.6817346638,0.9035450179955502,163869.58361247616,3.7573784304844295,35167.629462056044,1.429911961393812,387144.0863370716,1.1422196942402212,393094.1897206307,1.1682798770109697,144809.23204963608,21.819014041637917,163185.64876972474,0.2738716577038028,164899.15359040647,0.39181000209285816
601168a2289a20936909029f,array_size,778,234902.0578791105,1.7305293578928318,99642.49685558083,1.2506518578007906,20488.076905396985,9.143368559392822,240906.21464936124,4.195683395983324,235903.18981924668,0.904909491071453,94747.5871236768,0.5880741250469296,92792.37371303322,0.3475009008835713,94799.29481562707,0.737238616720449
601168a2289a2093690902a0,array_size,684,268575.28934657166,1.0143378922097095,105053.3964098124,2.152783019912342,24246.307197012553,0.47680456250676523,268709.15432502783,2.3580723768534178,268801.14385998744,1.081434355884494,107676.7723991949,0.6467836477988449,104781.56038145676,0.8890481859252669,106937.72425822711,0.4402061094330622
