_id,results.Array_sum_reduce.performance,results.Array_sum_reduce.rme,results.Array_sum_for.performance,results.Array_sum_for.rme,results.Array_sum_for_of.performance,results.Array_sum_for_of.rme,results.Array_sum_recursive.performance,results.Array_sum_recursive.rme,results.Uint32_sum_reduce.performance,results.Uint32_sum_reduce.rme,results.Uint32_sum_for.performance,results.Uint32_sum_for.rme,results.Uint32_sum_for_of.performance,results.Uint32_sum_for_of.rme,results.Uint32_sum_recursive.performance,results.Uint32_sum_recursive.rme,subject.name,subject.value
5fd37a9f2010da421cf305f2,155744.2680136872,0.4713715419802984,169297.30201799143,0.32699596677369624,111307.0461662271,1.70493793933557,0,0,12679.046146304885,0.4273325038016831,168688.79861490265,1.3965081654790066,102152.98486092406,0.2928628481724918,0,0,array_size,7488
5fd37ac62010da421cf305f4,145935.72593227847,3.9844812059325823,161030.52895945864,0.31070500821191094,105076.78937531744,2.205218681511073,0,0,11907.412261631745,1.8670240219324594,161732.3079346502,0.3178204337056122,97163.0983946651,1.1504448021863063,0,0,array_size,7872
5fd37ad22010da421cf305f6,137183.55431116137,20.893334026848535,162158.2578736943,0.3685423949773896,108303.98628129212,1.0308429946822926,0,0,12173.739008792765,0.2102072851103655,162412.4230684613,0.4104845637751536,98298.57567576859,0.09334242537874717,0,0,array_size,7808
5fd37b2f2010da421cf305f8,209243.17896043183,0.653199967251069,226603.16668314842,0.4631245187824631,152058.18842893362,1.7295218717508352,17478.110126667758,0.8103823171329034,16982.34279906947,1.2362795547224898,227455.5722299477,0.677825526017462,137921.5111615323,0.11172102755675384,16687.855381419133,0.3958453727776926,array_size,5568
5fd37b662010da421cf305fc,296077.8656421295,0.2609049185975701,320955.5079615675,0.5300111624680438,219387.16511263294,0.9061476860779688,25261.49090074798,0.5831705326769262,24350.463023956156,0.21273892955578394,325344.17521431355,0.23402925491345472,196455.1799235065,0.16951982872782556,23564.07422418257,3.374080722314489,array_size,3904
5fd37b662010da421cf305fb,177131.44934889034,0.2723607887616577,191618.56140830385,0.5160112890882881,129217.40197303063,0.8417756357131987,14684.710614768614,0.44909688117314056,14409.747212017779,0.24104275506227493,193603.18094840116,0.08418422167703689,116639.76345878115,0.12024048846156375,13984.01747349241,0.7594668312385638,array_size,6592
5fd37b7c2010da421cf305fe,300390.87288707617,0.5841665915873365,324569.11310333724,0.8416355070340412,218444.83150271178,2.9603480904728476,25773.994763216248,0.16926184534149874,24761.30844514643,0.20594786478190658,331390.3890800801,0.2409975945332605,199767.51636434364,0.1347018038966009,24175.501751833446,1.4697164986145559,array_size,3840
5fd37b882010da421cf30600,211077.13191425524,1.0705378471847202,226885.9196703014,2.324583404367487,153223.45402061308,1.2059287818984832,17722.700164706952,0.33497509125880703,16752.62354492025,6.708899728272999,232062.1364322025,0.09243960600078471,139612.4768597927,0.2075955898560957,16417.70292252682,5.640747094718663,array_size,5504
5fd37b9a2010da421cf30602,188689.24450874105,2.0781185427544617,205752.33934702058,0.2264750198771399,136118.27006868308,1.485185539395374,15827.733638651234,0.5271191263006557,15465.028038377202,0.532791876815346,207365.03365753917,0.15905244851874098,124983.48879443093,0.1839131473331212,15058.110295733173,0.5549319127535723,array_size,6144
5fd37ba62010da421cf30604,173719.21132395053,0.5273956413853682,187430.29942738262,0.446966646247368,124044.99990328532,4.601676825822451,14422.469193458566,0.40858283886011953,13980.850185648094,0.2518486563191784,188471.769816521,1.0342785580069578,114268.41597504822,0.09447042001574633,13763.804688279248,0.889500922466223,array_size,6720
5fd37bbd2010da421cf30606,359440.94154139486,0.9663183171686556,387023.8345176995,1.9057686327537224,259415.532390955,1.037137737459316,30919.206476890722,1.8765268091080152,29648.417266675744,0.4319023337909897,397147.91671025514,0.07947566340126856,239184.36041056513,0.19739032538948048,29558.444632359824,0.7700008336415539,array_size,3200
5fd37bdd2010da421cf3060a,147386.41360601952,0.2240854870740225,159708.1720712223,0.128489811905304,104988.02755710437,1.860555537527278,0,0,12015.952320413335,0.16974056459965475,160559.54019540685,0.21128567229365341,96651.31179594088,0.22190089804273094,0,0,array_size,7936
